,text,username,timestamp,location,likes,clean_tweet,negative,neutral,positive,compound,analysis,pca_x,pca_y,pca_z,y,cluster,tsne_x,tsne_y
222,"@markpage660 @SubtleBeats @RichardRyan More importantly, are those components that were conceptualized and proof of… https://t.co/1nw9FSqCv3",savage1r,Thu Sep 30 21:01:47 +0000 2021,,13296,importantly component conceptualize proof of…,0.0,0.635,0.365,0.3182,positive,-0.045129894302037524,0.009560276949567039,-0.04074586363040063,5,5,-172.06404,71.17729
223,RT @_aaahsiym: This Stay On Repeat 🔆 https://t.co/kWD9MjRdDz,Meeklarry17,Thu Sep 30 21:01:48 +0000 2021,"Lagos, Nigeria",328363,aaahsiym stay repeat 🔆,0.0,0.58,0.42,0.4404,positive,-0.04344469667828758,0.008866259697024603,-0.04995833461317081,5,5,2.277271,-268.4236
224,RT @smallscreensci: If you love #science and a giggle why not try our #podcast about the hidden science in our favourite TV shows. From #Br…,noddinggoth,Thu Sep 30 21:01:48 +0000 2021,South Yorkshire ,32293,love giggle try hide science favourite tv show,0.124,0.365,0.511,0.743,positive,-0.059219598144895684,0.011665799970908934,-0.06867298951943139,5,5,-203.0017,49.79339
225,"RT @itzbasito: This my Wizkid international collaborations playlist 🤯
Every Wizkid international collaboration on apple music as at the tim…",adesholapearl,Thu Sep 30 21:01:48 +0000 2021,,44223,wizkid international collaboration playlist 🤯 every wizkid international collaboration apple music tim…,0.0,1.0,0.0,0.0,neutral,-0.037454060758755445,-0.03854393230883518,0.032703572015017245,4,4,94.53407,-78.225235
226,"RT @NoontimeSports: On a brand new @NoontimeSports Podcast 🎙, @MattyNoonz11 chats with @AnthonyPetrelis about his creative approach to cove…",AnthonyPetrelis,Thu Sep 30 21:01:48 +0000 2021,,1131,brand new podcast 🎙 chat creative approach cove…,0.0,0.734,0.266,0.4404,positive,0.062282386825649044,0.011632766502042143,-0.121073059949612,5,5,-212.77136,-90.52687
227,RT @greyslix: no bcs if i was an idol i’d never get off the bbl app. imagine being like “just ate an apple” and thousands of people saying…,karajiminyoo,Thu Sep 30 21:01:48 +0000 2021,,25362,bcs idol i’d never get bbl app imagine like “just ate apple” thousand people saying…,0.0,0.848,0.152,0.3612,positive,0.027348910394841504,-0.13241483288348,0.12903401840029738,2,2,164.31894,31.26147
228,"RT @NightValeRadio: We're one of Apple Podcasts' favorite podcasts of all time. Take that, moon. The moon has never even made one podcast.",Inkskyyyy,Thu Sep 30 21:01:49 +0000 2021,????,15510,one apple podcast favorite podcasts time take moon moon never even make one podcast,0.0,0.812,0.188,0.4588,positive,0.9402538876783113,-0.03909752566183994,-0.10393951753891713,6,6,90.681404,37.53222
229,RT @btschartdata: BUY MY UNIVERSE PARTY https://t.co/5nmH2xDdhF,smallorangecrab,Thu Sep 30 21:01:50 +0000 2021,"spoilers, orv 551/551, she/her",98532,buy universe party,0.0,0.426,0.574,0.4019,positive,-0.08035761764266508,-0.006974094949866617,-0.09563134726370737,0,0,-36.756176,77.73836
230,RT @CCriadoPerez: I have written for @Telegraph about the police's woman problem: until they acknowledge that Couzens was not a random bad…,JaneWiffin,Thu Sep 30 21:01:50 +0000 2021,"City of London, London",8745,write police woman problem acknowledge couzens random bad…,0.278,0.722,0.0,-0.4019,negative,-0.04208918731531768,-0.006151020789487399,-0.02857932769570619,5,5,-44.058964,-110.614136
231,"Fourth student loan servicer quits, Warren decries 'broken system' - Yahoo Finance https://t.co/2TTrP0kVph",NahidAlaei,Thu Sep 30 21:01:50 +0000 2021,"London, UK",19147,fourth student loan servicer quit warren decries break system yahoo finance,0.0,1.0,0.0,0.0,neutral,-0.058166968607575344,0.01283445216054833,-0.07030308356249376,1,1,-204.65991,-55.75114
232,"RT @bwthornton: #FolkloreThursday 
The Mermaid of Gob-Ny-Ooyl
A man called Sayle, met a mermaid. He gave her a red apple, she guided him to…",Cave_Tiger,Thu Sep 30 21:01:50 +0000 2021,Ayr,15778,mermaid gob ny ooyl man call sayle met mermaid give red apple guide to…,0.0,1.0,0.0,0.0,neutral,-0.03476649140738692,-0.027138691972508126,0.023240357513706462,5,5,-88.22884,-2.4317644
233,"RT @djhong_: [📣] Hey ATINY!

DJ HONG IS ON! @STATIONHEAD

Connect to Apple Music/Spotify and let us do the work for you! 4am - 1pm KST dail…",AyushaShresth14,Thu Sep 30 21:01:50 +0000 2021,"Fort Worth, TX",5887,📣 hey atiny dj hong connect apple music spotify let u work 4am 1pm kst dail…,0.0,1.0,0.0,0.0,neutral,-0.04505669761824098,-0.040933236569110805,0.03863336974738142,4,4,-8.465497,32.31959
234,RT @StephanieSPate: @BrianEntin Did you see this?!? There have been at least FORTY SIX 911 calls to the Laundrie home between Sept 10-27?!?…,patricio9711,Thu Sep 30 21:01:50 +0000 2021,,182,see least forty six 911 call laundrie home sept 10 27 …,0.0,1.0,0.0,0.0,neutral,-0.04823059024953711,0.006020739208764145,-0.03877681928600364,5,5,-145.35023,225.92111
235,"RT @BTnewsroom: On Today’s Episode of the Punch Out

How Manchin Steals Food From Kids

Biden Admin and Vaccine Apartheid

Usurous Prison P…",Ruthanasia,Thu Sep 30 21:01:51 +0000 2021, Proud Irish! 🇮🇪 ❤️ 🇵🇸 ✊✌️,145125,today’s episode punch manchin steal food kid biden admin vaccine apartheid usurous prison p…,0.351,0.649,0.0,-0.7579,negative,-0.05083133470249566,0.012936257298069301,-0.0668961329396637,5,5,95.62412,195.71571
236,"RT @kooky__official: Rewards for #1 of Kooky app ranking vote: App main banner, Pop-up screen ad, Exclusive Kooky magazine &amp; Youtube clip,…",MonicaNegrete26,Thu Sep 30 21:01:51 +0000 2021,,25481,official reward kooky app ranking vote app main banner pop screen ad exclusive kooky magazine amp youtube clip …,0.0,0.766,0.234,0.6369,positive,-0.09289646132353148,-0.011103573275827335,-0.22855217100296885,7,7,144.423,-224.35129
237,"RT @hoopheadspod: NEW! Ep. 50 @305culturepod with @JJRiveraNBA &amp;  @K_Said_Que on the @HoopHeadsPodNet

@matissa15 from @the_quest6 

@hooph…",JJRiveraNBA,Thu Sep 30 21:01:51 +0000 2021,Puerto Rico,26585,new ep 50 amp say que quest6,0.0,1.0,0.0,0.0,neutral,-0.07064539301306781,0.012729921471489604,-0.10020465546675145,3,3,-33.253353,102.05368
238,"RT @IDGAFelicia: Inside she control me, she dey tell me baby bussit dont too fool me. Hot fuck everyday she dey consume it. Say she want it…",OPEWESTYRN,Thu Sep 30 21:01:52 +0000 2021,STARBOY CENTRAL,89426,inside control dey tell baby bussit dont fool hot fuck everyday dey consume say want it…,0.0,0.665,0.335,0.6763,positive,-0.05089046717514856,0.005898668664102029,-0.03350360197786427,5,5,-23.464376,222.82486
239,RT @Victoria59L: Rich nations pledged $100 billion to help fight climate change. The money never arrived. - All rhetoric  https://t.co/rfXR…,couldovfooledme,Thu Sep 30 21:01:52 +0000 2021,,84224,rich nation pledge 100 billion help fight climate change money never arrive rhetoric …,0.131,0.553,0.317,0.5719,positive,0.0034621683811214914,-0.003611425567827505,-0.05433413788346036,5,5,85.57545,-164.04886
240,"Adulthood is kicking your ass?

https://t.co/TLeN6F6Ytb",theescvr,Thu Sep 30 21:01:52 +0000 2021,,4366,adulthood kick as,0.0,1.0,0.0,0.0,neutral,-0.04603796550083658,0.00881012656346941,-0.0446014698520347,1,1,-197.20235,-146.95163
241,RT @btschartdata: BUY MY UNIVERSE PARTY https://t.co/5nmH2xDdhF,idledaisy,Thu Sep 30 21:01:53 +0000 2021,,29590,buy universe party,0.0,0.426,0.574,0.4019,positive,-0.08035761764266508,-0.006974094949866625,-0.09563134726370737,0,0,-26.812834,69.172615
242,"RT @mikeoriv: I repeat this song atleast 5 times before moving to the next one on the Album. What a record! 

https://t.co/iufaX0iI9E",Ayogunmoru,Thu Sep 30 21:01:54 +0000 2021,,72,repeat song atleast 5 time move next one album record,0.0,1.0,0.0,0.0,neutral,0.1218992545959281,-0.0239534846307596,-0.08754286757434421,5,5,-117.29805,27.305897
243,"Playing you love songs and chilled out tracks to help you relax and unwind. 

Listen online at… https://t.co/AKxfvkazTk",Revenge_FM,Thu Sep 30 21:01:54 +0000 2021,,31,play love song chill track help relax unwind listen online at…,0.0,0.365,0.635,0.9042,positive,-0.06241869457924769,0.009653144557315085,-0.09718701538624817,8,8,-12.2262335,-172.002
244,@MCrilly They must of pulled app on Apple. I can’t find it. Found the Covid checker app that reads the QR code from… https://t.co/D0n0mo0toj,_RichardJohnson,Thu Sep 30 21:01:55 +0000 2021,Glasgow,2373,must pull app apple can’t find find covid checker app read qr code from…,0.0,1.0,0.0,0.0,neutral,-0.0478141458283763,-0.05733240263638361,0.03165772563107876,7,7,8.911313,-130.35828
245,"RT @FaneProductions: 💭 What memories do you have on your shelves? 

Each week, @Alancumming takes an artefact from the museum of his life,…",arwen481602413,Thu Sep 30 21:01:56 +0000 2021,United States,8217,💭 memory shelve week take artefact museum life …,0.0,1.0,0.0,0.0,neutral,0.022382298821060534,0.1661725585338662,0.004407302314518295,8,8,14.946086,106.58891
246,"RT @ManduReid: Meanwhile, we are still waiting for officers who took and shared selfies they’d taken with the dead bodies of Bibaa Henry an…",PinkThouse,Thu Sep 30 21:01:57 +0000 2021,"London, England",20736,meanwhile still wait officer take share selfies they’d take dead body bibaa henry an…,0.232,0.649,0.119,-0.4767,negative,0.1003551469644872,0.8997291453059223,0.29997775890632533,9,9,6.387564,190.8322
247,Soaring energy prices and supply woes threaten climate action - Yahoo Finance https://t.co/zKLIPh6u3v,NahidAlaei,Thu Sep 30 21:01:57 +0000 2021,"London, UK",19147,soar energy price supply woe threaten climate action yahoo finance,0.372,0.483,0.145,-0.5106,negative,-0.053982651218467834,0.01210683645725916,-0.06905525308231067,5,5,-117.79063,-102.624245
248,"RT @safemoon: Here’s the iOS “beta” 😉 while we wait…

@AppStore 👀
https://t.co/6aFsBytpl3

#SAFEMOONWALLET #SAFEMOON",BalkomJoey,Thu Sep 30 21:01:58 +0000 2021,Nederland,1876,here’s io “beta” 😉 wait… 👀,0.0,1.0,0.0,0.0,neutral,-0.06871589081754648,0.26932437059673114,0.004956476788419425,9,9,97.18767,-17.946688
249,"@ButWhyThoPC goes through all your favorite pop culture media, and talks about why it all matters! Check out them a… https://t.co/Hf6BcZt8hq",spiderswarz,Thu Sep 30 21:01:58 +0000 2021,"Washington, DC",399568,go favorite pop culture medium talk matter check a…,0.0,0.631,0.369,0.4767,positive,0.01238436061648511,0.006509208367392374,-0.12680673872317724,8,8,-67.24062,-114.99812
250,RT @greyslix: no bcs if i was an idol i’d never get off the bbl app. imagine being like “just ate an apple” and thousands of people saying…,wheeeluv,Thu Sep 30 21:01:59 +0000 2021,| 17 | any pronouns | eng/fr |,41537,bcs idol i’d never get bbl app imagine like “just ate apple” thousand people saying…,0.0,0.848,0.152,0.3612,positive,0.027348910394841504,-0.13241483288348,0.12903401840029738,2,2,158.8455,18.941833
251,"I don’t have a CS degree either and I think being a Frameworks Engineer at Apple, I’m doing just fine too 😊

Keep u… https://t.co/pnPuJ4VIgO",natpanferova,Thu Sep 30 21:01:59 +0000 2021,New Zealand,1704,don’t c degree either think framework engineer apple i’m fine 😊 keep u…,0.0,0.642,0.358,0.7783,positive,-0.02804015279175521,-0.042427379566947435,0.09162854534868922,4,4,-43.465355,53.22546
252,"RT @Kchartsofflcial: #LISA is now ranks #1 as the best performing kpop female act across all digital platforms globally currently (iTunes,…",soleilalis,Thu Sep 30 21:01:59 +0000 2021,,73097,rank best perform kpop female act across digital platform globally currently itunes …,0.0,0.741,0.259,0.6369,positive,-0.053854391094277344,0.011661591729993731,-0.05891898043737802,5,5,104.33625,115.77479
253,I wish I cld hear this again for 1st time  https://t.co/X8Maz9YZfV,_BIGGIE___,Thu Sep 30 21:01:59 +0000 2021,"Louisvile,Ky",14221,wish cld hear 1st time,0.0,0.597,0.403,0.4019,positive,0.021003061927833497,-0.0006861346798251323,-0.06976975008316731,5,5,73.52696,-74.27021
254,"Just one more for inspiration...🤭
https://t.co/vBZATgsP6c",recoilnd,Thu Sep 30 21:01:59 +0000 2021,Hell/Southwestern USA,16655,one inspiration 🤭,0.0,0.431,0.569,0.765,positive,0.2088886047151381,-0.03254972750297805,-0.05004293570540533,5,5,183.32835,5.1319566
255,"It's been a volatile week for investors - huge losses, then the best day of the year. Here are the top stories from… https://t.co/FDkTpYHAO5",PodcastFear,Thu Sep 30 21:02:00 +0000 2021,,103,volatile week investor huge loss best day year top story from…,0.131,0.398,0.472,0.7184,positive,-0.052486628749123763,0.018077757458152217,-0.06713573608359723,8,8,-182.80263,-80.284805
256,@longbeachgriffy Bro did you get the Apple of Eden?,KiprotichKipla1,Thu Sep 30 21:02:00 +0000 2021,"Nairobi, Kenya",32382,bro get apple eden,0.0,1.0,0.0,0.0,neutral,-0.01057246936536826,-0.10027862165472785,0.15673940806104952,4,4,11.833843,79.8644
257,"RT @safemoon: Here’s the iOS “beta” 😉 while we wait…

@AppStore 👀
https://t.co/6aFsBytpl3

#SAFEMOONWALLET #SAFEMOON",MasoudFallahi2,Thu Sep 30 21:02:01 +0000 2021,,76,here’s io “beta” 😉 wait… 👀,0.0,1.0,0.0,0.0,neutral,-0.06871589081754648,0.26932437059673114,0.004956476788419425,9,9,107.75616,-25.646923
258,"@MARAMARAYIN Here, hope you give it a try and it helps.

https://t.co/KUIjh4gaqB",sosStorytellers,Thu Sep 30 21:02:01 +0000 2021,,28,hope give try help,0.0,0.263,0.737,0.6808,positive,-0.05136708824139529,0.008494069533133244,-0.06386069239906186,5,5,40.423275,-36.88991
259,she came on this bitch mad as hell!!!! https://t.co/yo5M8g2qo6,minajacat,Thu Sep 30 21:02:02 +0000 2021,the kingdom,95965,come bitch mad hell,0.921,0.079,0.0,-0.9118,negative,-0.05505034999072192,0.0029463840825566575,-0.04617911642484073,3,3,13.210189,10.500965
260,"Worldwide Apple Music Album Chart🌎
(30/09)

#98: Love Yourself: Answer (+10)
#109: BE (-10)
#143: Map Of The Soul:7… https://t.co/BRQKibWVX1",BANGPINKSOURCE,Thu Sep 30 21:02:02 +0000 2021,,16944,worldwide apple music album chart🌎 30 09 love answer 10 10 map soul 7…,0.0,0.792,0.208,0.6369,positive,-0.04874672674201716,-0.04027145736920886,0.02005003859321617,4,4,-137.12265,-88.8626
261,"RT @kino_cult: On the eve of spooky season, we’re thrilled to introduce #KinoCult, a free streaming destination for lovers of horror and cu…",juliacgriffin,Thu Sep 30 21:02:02 +0000 2021,"Los Angeles, CA",100385,cult eve spooky season we’re thrill introduce free stream destination lover horror cu…,0.166,0.404,0.43,0.7096,positive,-0.055231930661648804,0.012831379850874614,-0.051443363972812184,5,5,53.83363,157.11972
262,Went to buy an #iphone13 and it’s back ordered for almost a month.. this is what 60+ cargo ships off the coast of C… https://t.co/1BlHUrbQhs,DeanGatsby,Thu Sep 30 21:02:02 +0000 2021,"Atlanta, GA",164,go buy it’s back order almost month 60 cargo ship coast c…,0.0,1.0,0.0,0.0,neutral,-0.057982037228732054,-0.007789534606886585,-0.030254908190853736,5,5,-163.1486,97.57347
263,RT @appleinsider: Apple's iPhone unaffected by chip shortage hitting rivals https://t.co/x38EvSHD9d,gabymenta,Thu Sep 30 21:02:02 +0000 2021,Latam - USA,18947,apple iphone unaffected chip shortage hitting rival,0.25,0.75,0.0,-0.25,negative,-0.0366134310451626,-0.09753440111921213,0.15421087228770247,4,4,43.313347,93.93167
264,"RT @kooky__official: Rewards for #1 of Kooky app ranking vote: App main banner, Pop-up screen ad, Exclusive Kooky magazine &amp; Youtube clip,…",bbubalopp,Thu Sep 30 21:02:02 +0000 2021,heeseung’s soulmate / she,1055,official reward kooky app ranking vote app main banner pop screen ad exclusive kooky magazine amp youtube clip …,0.0,0.766,0.234,0.6369,positive,-0.09289646132353148,-0.011103573275827353,-0.22855217100296882,7,7,124.32981,-230.5884
265,"RT @BTSChartDailyx: 🇺🇸 US Apple Music (Pop Genre)

#108. BTS — Butter (+5)",BANGTANARMY__99,Thu Sep 30 21:02:03 +0000 2021,"Lucerne, Switzerland",259104,🇺🇸 u apple music pop genre bts — butter 5,0.0,1.0,0.0,0.0,neutral,-0.032580874190202176,-0.07235007590261684,0.08190106913647173,4,4,165.7631,139.30852
266,RT @Kynsofficial: This baby made me so many pounds today and I can't cry. Wthhhh😍😍😍😍,Captain_Gt4,Thu Sep 30 21:02:03 +0000 2021,,908,baby make many pound today cry wthhhh😍😍😍😍,0.094,0.544,0.363,0.836,positive,0.013284296709734576,0.0008488334585740179,-0.06136835645741942,5,5,-33.33109,-189.94405
267,Vectorworks CTO Steve Johnson guests to discuss the softwares beginnings as MiniCAD to detailing some of the new fe… https://t.co/iq7dHEyrjR,appleforarch,Thu Sep 30 21:02:03 +0000 2021,Designed in California,32,vectorworks cto steve johnson guest discuss software beginning minicad detail new fe…,0.0,1.0,0.0,0.0,neutral,-0.05265735787247881,0.009728768261368903,-0.06868464209521868,5,5,-45.634087,176.4055
268,It takes one bad apple to spoil the whole barrel 🍎,JOJOXOB,Thu Sep 30 21:02:04 +0000 2021,HNL ➡️ LAS,36194,take one bad apple spoil whole barrel 🍎,0.304,0.696,0.0,-0.5423,negative,0.2368963777447356,0.011999544639116344,0.2480039080525823,4,4,57.093334,13.769731
269,"RT @frenchPress001: Everyone go watch how to give a Heimlich maneuver NOW! This is the scariest thing I’ve read today! 

https://t.co/HQqCp…",lo_okattheSTARS,Thu Sep 30 21:02:05 +0000 2021,Lebanon,7148,everyone go watch give heimlich maneuver scary thing i’ve read today …,0.225,0.775,0.0,-0.4939,negative,-0.05651680363401687,-0.016405852618211304,-0.02152093733402604,1,1,-55.157875,-84.96732
270,"@brndxq Put strawberry lemonade at 2, apple juice at 3, and put grape juice at 5 and this a good list",VI_Pok3,Thu Sep 30 21:02:06 +0000 2021,,130919,put strawberry lemonade 2 apple juice 3 put grape juice 5 good list,0.0,0.805,0.195,0.4404,positive,-0.026929697393718158,-0.060129709175432165,0.06858765904306724,4,4,133.38707,-76.95556
271,"Guvna B  ft. The Kingdom Choir - Cast Your Cares 
https://t.co/GmbTJCLh4A 
Rom 12:10 Love each other with genuine a… https://t.co/sBY1HQZQ9s",MozDJ,Thu Sep 30 21:02:06 +0000 2021,S 1°17' 0'' / E 36°47' 0'',1067,guvna b ft kingdom choir cast care rom 12 10 love genuine a…,0.0,0.598,0.402,0.8126,positive,-0.05646034799547686,0.0082809820090327,-0.05613600891136326,5,5,4.4788437,-47.088196
272,"New York City public school teachers say an ""unconstitutional burden"" on public school teachers denies their rights… https://t.co/SgBCYEiuhl",LowellReiland,Thu Sep 30 21:02:06 +0000 2021,,3635,new york city public school teacher say unconstitutional burden public school teacher denies rights…,0.322,0.678,0.0,-0.6908,negative,-0.057967812572985215,0.012268343935544568,-0.06861809817334188,3,3,-70.35055,2.3568656
273,"RT @PeopleOfUK: Just your regular reminder that the full phrase re ""one bad apple"" is ""one bad apple spoils the whole barrel"" . It means th…",brian_ebre,Thu Sep 30 21:02:06 +0000 2021,"Tortosa, Catalunya",21933,regular reminder full phrase one bad apple one bad apple spoil whole barrel mean th…,0.35,0.65,0.0,-0.7906,negative,0.18297415080284476,-0.1150533455860322,0.177507610109397,4,4,59.55432,26.077358
274,"RT @jorjoby: FFS!
Is there no-one in England doing their job governing &amp; managing the country?
It’s all blah blah blah, laziness &amp; obsessin…",BetsyBasset,Thu Sep 30 21:02:07 +0000 2021,,58943,ffs one england job govern amp manage country it’s blah blah blah laziness amp obsessin…,0.421,0.579,0.0,-0.7184,negative,0.017264573023929423,-0.004156906964788786,-0.05117615634810858,5,5,-72.0554,-95.689514
275,"Play the fun game of Dogemonapp 😍
Cool game and Get Doge Coin and Dogo credit. Now available on IOS and Android. Le… https://t.co/v93cH8oYxY",AungChan1996,Thu Sep 30 21:02:08 +0000 2021,,162,play fun game dogemonapp 😍 cool game get doge coin dogo credit available io android le…,0.0,0.507,0.493,0.9118,positive,-0.05454733655381668,0.010452438622180215,-0.028998981894134756,5,5,29.436659,-138.13905
276,@DYSONlife4real Well the Apple never falls far from the tree! 🤗,TashaTrans,Thu Sep 30 21:02:08 +0000 2021,"North East, England",25288,well apple never fall far tree 🤗,0.0,0.55,0.45,0.5994,positive,0.0583190734923752,-0.0832188578520601,0.09965712885124461,1,1,-17.275383,5.103612
277,"Researchers find Apple Pay, Visa contactless hack https://t.co/CltCo7UJOU",garypine,Thu Sep 30 21:02:09 +0000 2021,"Bristol, England",1181,researcher find apple pay visa contactless hack,0.189,0.811,0.0,-0.1027,negative,-0.03179596442818589,-0.12914769934390213,0.31714018270797334,4,4,143.78691,-26.772226
278,"RT @SilkwebG: 💥Blast those Enemies in the CAVES OF MARS💥

‼️ The New Space Shooter game OUT NOW ‼️

On

Steam https://t.co/MRmwxLED6e

iOS…",SilkwebG,Thu Sep 30 21:02:10 +0000 2021,,137,💥blast enemy cave mars💥 ‼️ new space shooter game ‼️ steam ios…,0.286,0.714,0.0,-0.7184,negative,-0.05228200677756775,0.005375971030323486,-0.05806260747513916,5,5,-77.13178,-135.71829
279,This song had me in a headlock back in 2016 https://t.co/pWxgJmYZLb,harrysun__,Thu Sep 30 21:02:10 +0000 2021,In my head 24/7,63008,song headlock back 2016,0.0,1.0,0.0,0.0,neutral,-0.05571756735853051,-0.006698975530974676,-0.04928182658039877,5,5,-60.072002,23.091358
280,"@yaboynimrit NIMRIT WHAT HAVE I BECOME??? It wasn't my fault though, blame Samsung's inexplicable and constant  app… https://t.co/ioxPabxf90",SullySays__,Thu Sep 30 21:02:11 +0000 2021,Views Of The 6ix Are My Own,5087,nimrit become fault though blame samsung inexplicable constant app…,0.421,0.579,0.0,-0.6249,negative,-0.051290666051442016,0.0004522003465560596,-0.056865886184229414,5,5,-132.59468,-146.47026
281,"RT @official__wonho: Thank you, @shazam for adding ""BLUE"" to The Best New Music!💙 

▶️ https://t.co/d23mhqQftf

#원호 #WONHO
#블루 #BLUE #WONHO…",grade_all,Thu Sep 30 21:02:12 +0000 2021,,31139,wonho thank add blue best new music 💙 ▶️,0.0,0.345,0.655,0.9231,positive,-0.06356168637621334,0.004348339665452693,-0.0704314967742924,5,5,-36.37342,151.752
282,RT @9to5mac: Apple releases macOS Big Sur 11.6.1 RC to developers with security fixes https://t.co/SijAKyY0dz by @filipeesposito,PaulRivera,Thu Sep 30 21:02:12 +0000 2021,Santiago City \o/,1171,apple release macos big sur 11 6 1 rc developer security fix,0.0,0.821,0.179,0.34,positive,-0.03302019356686339,-0.04295231871809622,0.061657598647127436,4,4,183.62846,-110.00453
283,"RT @ManduReid: Meanwhile, we are still waiting for officers who took and shared selfies they’d taken with the dead bodies of Bibaa Henry an…",seonaidsnail,Thu Sep 30 21:02:13 +0000 2021,La La Land Evidently,64080,meanwhile still wait officer take share selfies they’d take dead body bibaa henry an…,0.232,0.649,0.119,-0.4767,negative,0.10035514696448719,0.8997291453059224,0.29997775890632533,9,9,6.084927,163.25304
284,hot take but even if nfts had no impact on the environment whatsoever they're still promoting art-stealing for a qu… https://t.co/pbWeEIIN8X,HaleighS12,Thu Sep 30 21:02:13 +0000 2021,"British Columbia, Canada",4959,hot take even nfts impact environment whatsoever still promote art steal qu…,0.203,0.633,0.165,-0.1531,negative,0.06969195705564546,0.1515335768985578,0.020794714325460022,5,5,109.78662,162.83179
285,"RT @100trillionUSD: What will trigger the next leg of the #bitcoin bull market?
- ETF approval (SEC)
- Nation adoption (next El Salvador)
-…",MikaWeb75939033,Thu Sep 30 21:02:13 +0000 2021,,10181,trigger next leg bull market etf approval sec nation adoption next el salvador …,0.0,0.807,0.193,0.4767,positive,-0.043367755084660876,0.008757932321476333,-0.05048006070082428,5,5,-149.15034,45.805546
286,The most significant Apple iOS 15 new features for #emptynesters! https://t.co/F2IZWhpp7y https://t.co/n8czEciSXq,EmpTnestBlessed,Thu Sep 30 21:02:14 +0000 2021,"Dallas, TX",2136,significant apple io 15 new feature,0.0,0.735,0.265,0.2023,positive,-0.04099358529067059,-0.021174676042549415,0.07109127593154366,4,4,139.35384,149.80951
287,I am on the brink of quitting Labour – the party has lost its values - The Independent https://t.co/3Bh9htXJmh,atw1064,Thu Sep 30 21:02:14 +0000 2021,Seacombe,497,brink quit labour – party lose value independent,0.211,0.391,0.398,0.34,positive,-0.05514439371270946,0.00795033866536662,-0.0671359838743332,5,5,-144.83397,-16.078487
288,Doubt is the biggest thing in the way of your destiny! What is desired by you is destined for you! #selfhelp… https://t.co/FPFAU0YZgB,b_thecaptivator,Thu Sep 30 21:02:15 +0000 2021,"Sydney, New South Wales",21,doubt big thing way destiny desire destine,0.245,0.49,0.265,0.0516,positive,-0.050171110636241564,-0.0018798619547721934,-0.031126293305844766,5,5,182.19781,-57.13652
289,@SliMarley Lmfao what why would anyone be SHOCKED tf do they think you work for Apple or something?? It just came out too lol,TinaMickella,Thu Sep 30 21:02:16 +0000 2021,Christina’s Cloud 9 ☁️💓,2630,lmfao would anyone shock tf think work apple something come lol,0.154,0.473,0.373,0.5719,positive,-0.037537612999588126,-0.04276569467498818,0.04643686896692786,4,4,-28.662092,-57.56764
290,RT @starshineclay: i’m sorry but this is BLACK excellence  https://t.co/tUvjbVsSW4,lefthandedhater,Thu Sep 30 21:02:17 +0000 2021,Krakoa • any prns,96894,i’m sorry black excellence,0.176,0.27,0.554,0.5859,positive,-0.04651722024739729,0.009067094053830924,-0.04249426018902515,5,5,79.67318,-119.09869
291,"RT @NightValeRadio: We're one of Apple Podcasts' favorite podcasts of all time. Take that, moon. The moon has never even made one podcast.",Definite_Faller,Thu Sep 30 21:02:17 +0000 2021,WouldntYouLikeToKnowWeatherBoy,83507,one apple podcast favorite podcasts time take moon moon never even make one podcast,0.0,0.812,0.188,0.4588,positive,0.9402538876783113,-0.039097525661839924,-0.10393951753891713,6,6,78.18638,70.124214
292,@PlNKCAR Apple juice easily better than lemonade,IMOFFTHEGRlD,Thu Sep 30 21:02:17 +0000 2021,he/him ~ 15 ~ bi ,1672,apple juice easily well lemonade,0.0,0.4,0.6,0.5423,positive,-0.015796345103566707,-0.08154483064027188,0.1260062737378992,4,4,117.25043,-84.77657
293,RT @CharmaineBingwa: It’s out today!!! 👏🏾👏🏾👏🏾,AwjwWoodhead,Thu Sep 30 21:02:17 +0000 2021,Melbourne Australia,14714,it’s today 👏🏾👏🏾👏🏾,0.0,1.0,0.0,0.0,neutral,-0.04601829187463731,-0.002677960869534395,0.005741640211547007,5,5,-54.80166,-178.48746
294,@fenty_tho wait is it available on apple music? also ccl supremacy iktr,fentily,Thu Sep 30 21:02:18 +0000 2021,CY | GR,70536,tho wait available apple music also ccl supremacy iktr,0.0,0.87,0.13,0.0516,positive,-0.036136674794796105,0.04449490961735706,0.09879693909559496,4,4,-18.21609,134.6715
295,"She mix the red and white wine like the Catalina… You call her a stripper, that's my ballerina..  https://t.co/FcJRnllZBa",JaidahB,Thu Sep 30 21:02:18 +0000 2021,"Orlando, FL",666,mix red white wine like catalina… call stripper ballerina,0.0,0.762,0.238,0.3612,positive,-0.04333025647134639,-0.006113664574167084,-0.0036247775407966336,5,5,-122.70938,76.24843
296,RT @bee_knife: i changed my mind the entire wen remnants crisis would have been solved if wen qing strode directly into the unclean realm a…,timeforLena,Thu Sep 30 21:02:19 +0000 2021,Ghost city,2436,knife change mind entire wen remnant crisis would solve wen qing strode directly unclean realm a…,0.206,0.704,0.09,-0.5106,negative,-0.046163720112194856,0.009028118494959164,-0.04209575796079892,5,5,-146.63177,71.34157
